Time Stamp,Tpy (raw),Tpy (°C),Tpx (raw),Tpx (°C),Tmz (raw),Tmz (°C),Tmx (raw),Tmx (°C),Tpz (raw),Tpz (°C),Vpy (raw),Vpy (mV),Vpx (raw),Vpx (mV),Vmz (raw),Vmz (mV),Vmx (raw),Vmx (mV),Vpz (raw),Vpz (mV),Ipy (raw),Ipy (mA),Ipx (raw),Ipx (mA),Imz (raw),Imz (mA),Imx (raw),Imx (mA),Ipz (raw),Ipz (mA),Vbat (raw),Vbat (V),Ibatt(raw),Ibatt(mA),Tbatt raw),Tbatt (℃)
2275,062C,12.84,0652,8.63,05DE,21.5,0657,8.07,06EB,-8.35,034C,1288.16,0361,1320.21,035B,1311.05,0348,1282.05,0359,1308,01,4.66,01,4.66,02,9.32,01,4.66,00,0,A2,4.12,07AF,239.91,B3,6.43
2280,0633,12.07,0659,7.85,05E5,20.72,065A,7.74,06EB,-8.35,034B,1286.63,035E,1315.63,0357,1304.95,0349,1283.58,0358,1306.47,01,4.66,01,4.66,02,9.32,01,4.66,00,0,A2,4.12,07AA,254.55,B3,6.43
2285,0635,11.85,065B,7.63,05E9,20.28,065B,7.63,06EC,-8.46,034A,1285.1,035D,1314.1,0355,1301.89,0348,1282.05,0358,1306.47,01,4.66,01,4.66,01,4.66,01,4.66,00,0,A2,4.12,07AE,242.84,B3,6.43
2290,0638,11.51,065D,7.41,05EC,19.95,065D,7.41,06EC,-8.46,0349,1283.58,035D,1314.1,0354,1300.37,0349,1283.58,0359,1308,01,4.66,01,4.66,02,9.32,01,4.66,00,0,A2,4.12,07A2,277.98,B3,6.43
2295,063B,11.18,0660,7.07,05EF,19.61,065F,7.18,06ED,-8.57,0348,1282.05,035C,1312.58,0352,1297.31,0349,1283.58,0358,1306.47,01,4.66,01,4.66,02,9.32,01,4.66,00,0,A2,4.12,07B4,225.27,B3,6.43
2300,063E,10.85,0662,6.85,05F3,19.17,0660,7.07,06EE,-8.68,0347,1280.53,035C,1312.58,0351,1295.79,034A,1285.1,0357,1304.95,01,4.66,01,4.66,01,4.66,01,4.66,00,0,A1,4.1,07A0,283.84,B3,6.43
2305,0641,10.51,0666,6.41,05F7,18.73,0664,6.63,06ED,-8.57,0346,1279,035C,1312.58,0350,1294.26,0349,1283.58,0358,1306.47,01,4.66,01,4.66,01,4.66,01,4.66,00,0,A1,4.1,07B5,222.34,B3,6.43
2310,0645,10.07,0668,6.19,05FB,18.28,0666,6.41,06EF,-8.8,0345,1277.47,035B,1311.05,034E,1291.21,0349,1283.58,0357,1304.95,01,4.66,01,4.66,02,9.32,01,4.66,00,0,A1,4.1,07A7,263.34,B3,6.43
2315,0648,9.74,0669,6.08,05FE,17.95,0669,6.08,06EF,-8.8,0345,1277.47,035A,1309.52,034D,1289.68,0349,1283.58,0358,1306.47,01,4.66,01,4.66,02,9.32,01,4.66,00,0,A1,4.1,07AE,242.84,B3,6.43
2320,064A,9.52,066B,5.85,0600,17.73,066E,5.52,06EF,-8.8,0344,1275.95,035A,1309.52,034C,1288.16,0349,1283.58,0357,1304.95,01,4.66,01,4.66,02,9.32,01,4.66,00,0,A1,4.1,07AE,242.84,B3,6.43
2325,064E,9.07,066C,5.74,0605,17.17,066E,5.52,06F0,-8.91,0343,1274.42,035A,1309.52,034C,1288.16,0349,1283.58,0357,1304.95,01,4.66,01,4.66,02,9.32,01,4.66,00,0,A1,4.1,07AF,239.91,B3,6.43
2330,0651,8.74,066E,5.52,0608,16.84,0671,5.19,06F0,-8.91,0343,1274.42,035A,1309.52,034B,1286.63,0349,1283.58,0357,1304.95,01,4.66,01,4.66,02,9.32,01,4.66,00,0,A1,4.1,07AF,239.91,B3,6.43
2335,0654,8.41,066F,5.41,060B,16.51,0673,4.97,06F1,-9.02,0343,1274.42,035A,1309.52,034A,1285.1,0348,1282.05,0357,1304.95,01,4.66,01,4.66,02,9.32,01,4.66,00,0,A1,4.1,07AE,242.84,B3,6.43
2340,0654,8.41,0670,5.3,060E,16.17,0676,4.63,06F1,-9.02,0343,1274.42,035A,1309.52,0349,1283.58,0349,1283.58,0357,1304.95,01,4.66,01,4.66,02,9.32,01,4.66,00,0,A1,4.1,07AE,242.84,B3,6.43
2345,0658,7.96,0671,5.19,0612,15.73,0678,4.41,06F1,-9.02,0343,1274.42,035A,1309.52,0348,1282.05,0348,1282.05,0357,1304.95,01,4.66,01,4.66,01,4.66,01,4.66,00,0,A1,4.1,07AF,239.91,B3,6.43
2350,0658,7.96,0671,5.19,0612,15.73,0678,4.41,06F1,-9.02,0343,1274.42,035A,1309.52,0348,1282.05,0348,1282.05,0357,1304.95,01,4.66,01,4.66,01,4.66,01,4.66,00,0,A1,4.1,07AF,239.91,B3,6.43
2355,065D,7.41,0673,4.97,0619,14.95,067D,3.86,06F3,-9.24,0342,1272.89,035A,1309.52,0347,1280.53,0348,1282.05,0356,1303.42,01,4.66,01,4.66,02,9.32,01,4.66,00,0,A1,4.1,07AF,239.91,B3,6.43
2360,065F,7.18,0674,4.85,061C,14.62,067F,3.63,06F3,-9.24,0342,1272.89,0359,1308,0347,1280.53,0348,1282.05,0357,1304.95,01,4.66,01,4.66,02,9.32,01,4.66,00,0,A1,4.1,07AD,245.77,B3,6.43
2365,0661,6.96,0675,4.74,061F,14.29,0682,3.3,06F4,-9.35,0342,1272.89,0359,1308,0347,1280.53,0348,1282.05,0357,1304.95,01,4.66,01,4.66,02,9.32,01,4.66,00,0,A1,4.1,07AF,239.91,B3,6.43
2370,0662,6.85,0676,4.63,0622,13.95,0683,3.19,06F4,-9.35,0341,1271.37,0359,1308,0346,1279,0347,1280.53,0356,1303.42,01,4.66,01,4.66,02,9.32,01,4.66,00,0,A1,4.1,07B1,234.06,B3,6.43
2375,0663,6.74,0677,4.52,0625,13.62,0686,2.86,06F4,-9.35,0341,1271.37,0359,1308,0347,1280.53,0347,1280.53,0356,1303.42,01,4.66,01,4.66,02,9.32,01,4.66,00,0,A1,4.1,07B0,236.98,B3,6.43
2380,0664,6.63,0679,4.3,0629,13.18,0688,2.63,06F5,-9.46,0342,1272.89,0359,1308,0345,1277.47,0347,1280.53,0356,1303.42,01,4.66,01,4.66,01,4.66,01,4.66,00,0,A1,4.1,07AF,239.91,B3,6.43
2385,0666,6.41,067A,4.19,062B,12.96,068B,2.3,06F5,-9.46,0341,1271.37,0359,1308,0346,1279,0347,1280.53,0356,1303.42,01,4.66,01,4.66,01,4.66,01,4.66,00,0,A1,4.1,07AD,245.77,B3,6.43
2390,0667,6.3,067B,4.08,062E,12.62,068C,2.19,06F6,-9.57,0341,1271.37,0359,1308,0345,1277.47,0347,1280.53,0355,1301.89,01,4.66,01,4.66,02,9.32,01,4.66,00,0,A1,4.1,07AF,239.91,B3,6.43
2395,0668,6.19,067C,3.97,0631,12.29,068E,1.97,06F5,-9.46,0342,1272.89,0359,1308,0345,1277.47,0346,1279,0356,1303.42,01,4.66,01,4.66,02,9.32,01,4.66,00,0,A1,4.1,07AF,239.91,B3,6.43
2400,0669,6.08,067E,3.74,0635,11.85,0691,1.64,06F6,-9.57,0341,1271.37,0359,1308,0345,1277.47,0346,1279,0355,1301.89,01,4.66,01,4.66,01,4.66,01,4.66,00,0,A1,4.1,07AF,239.91,B3,6.43
